t_i,min_t,max_t,length_t,g_mse,g_pct_min,k4_mse,k4_pct_min,l_mse,l_pct_min
230,1,39,25,13468.173746347731,1.0568110535948252,15614.285209660813,1.0337666658447267,13332.016412842677,1.0090393287957446
231,1,39,27,13340.604399009082,1.0468010330154633,15579.669387663884,1.031474874551642,13335.596086162199,1.0093102578924236
232,1,39,29,13384.699484626952,1.0502610547502447,15599.83567423834,1.0328100131477813,13333.861177698514,1.0091789506079507
233,1,39,31,13412.617738824663,1.0524517244125822,15624.944782629776,1.0344723985157704,13334.287250920564,1.009211198140858
234,1,39,33,13402.293719490346,1.0516416266253457,15616.119529561856,1.0338881096855899,13332.818744933722,1.0091000536410757
235,1,39,35,13386.814393806679,1.0504270059356526,15615.365167149372,1.0338381660150648,13334.655574941507,1.0092390749009341
236,1,39,37,13413.932177824845,1.0525548648747434,15627.50456825141,1.0346418728792666,13334.398765682425,1.0092196381830072
237,1,39,39,13428.220051312182,1.0536759955430999,15648.367908725862,1.0360231609517627,13334.219666449306,1.0092060829814251
238,1,38,11,13476.47547381821,1.0574624676261533,15636.080751119163,1.0352096716513413,13320.420292539075,1.0081616715017956
239,1,38,13,13478.256031235795,1.05760218313591,15666.122638411269,1.0371986388851682,13320.891851003706,1.0081973616046205
240,1,38,15,13469.506512303678,1.056915632123483,15721.756414022197,1.0408819546405432,13325.875791533776,1.0085745732619942
241,1,38,17,13489.14687769322,1.0584567583096474,15724.399512572278,1.0410569448587266,13327.806084120766,1.0087206682768848
242,1,38,19,13482.525115127357,1.0579371665664994,15742.47408737232,1.0422535986073107,13327.481997010242,1.008696139606176
243,1,38,21,13466.180631902042,1.056654659311758,15783.798204880239,1.0449895224489416,13327.328140599262,1.0086844949183165
244,1,38,23,13468.661418049032,1.0568493198701323,15788.343977362116,1.0452904819869018,13328.62177948974,1.0087824045275857
245,1,38,25,13466.045821387926,1.0566440810964677,15815.76604216347,1.0471060000282102,13328.573176741187,1.0087787260079035
246,1,38,27,13499.698353618765,1.059284703998489,15782.772918568853,1.0449216418641165,13330.193700315016,1.0089013760233698
247,1,38,29,13491.284806048277,1.0586245157472904,15804.559840561396,1.0463640770063487,13330.112027380539,1.0088951945726101
248,1,38,31,13496.269025161475,1.0590156138985,15796.220087294278,1.045811931402938,13330.128698577639,1.0088964563392484
249,1,38,33,13495.742093290733,1.0589742669842133,15804.042751254674,1.0463298423499827,13329.001431000395,1.0088111386135352
250,1,38,35,13495.017166306947,1.058917383930583,15814.271360209745,1.0470070424160587,13330.135967608641,1.0088970064989495
251,1,38,37,13483.105908908827,1.0579827398787893,15821.676898883205,1.0474973369713618,13330.041063987934,1.0088898236780788
252,1,38,38,13465.946661486536,1.0566363002880346,15836.879501412515,1.048503847581221,13328.555211776562,1.00877736632192
253,1,37,11,13442.226641244479,1.054775054654038,15837.832690153804,1.0485669548406165,13317.989413032015,1.007977689353092
254,1,37,13,13440.491970338324,1.0546389397343392,15870.672015324488,1.0507411305543586,13319.902453933882,1.0081224786668614
255,1,37,15,13441.885414550905,1.0547482795211698,15910.287230229864,1.0533639139914202,13337.691695940699,1.0094688650092194
256,1,37,17,13450.292847742323,1.0554079879936313,15914.684922152226,1.0536550696386335,13330.186501241253,1.0089008311584122
257,1,37,19,13441.882200453778,1.0547480273196883,15936.9898058258,1.055131797194053,13337.433807108671,1.0094493465833552
258,1,37,21,13440.655034198784,1.0546517349130635,15959.307134405437,1.056609348682741,13337.694554760368,1.0094690813802012
259,1,37,23,13441.406188265097,1.0547106759347034,15970.927216079624,1.0573786732421344,13350.270972552336,1.0104209329062193
260,1,37,25,13455.6015393989,1.0558245466249987,15948.97226913845,1.0559251137616061,13330.136304769158,1.0088970320170865
261,1,37,27,13453.076080979863,1.0556263807546367,15964.384937292838,1.056945532074439,13335.28047855769,1.0092863709967317
262,1,37,29,13448.566955393446,1.0552725619035053,15978.578608794127,1.057885244925009,13335.479207786548,1.009301411902885
263,1,37,31,13449.716656915954,1.0553627758627402,15976.379494115166,1.0577396493105473,13340.758378503226,1.0097009681824154
264,1,37,33,13450.31611663616,1.0554098138406003,15984.032332331011,1.0582463166949594,13335.385195823459,1.0092942965675
265,1,37,35,13447.016302468095,1.055150886375504,15989.423329318959,1.0586032355616881,13339.101306036853,1.0095755519484821
266,1,37,37,13442.425295435514,1.054790642509443,16003.246932187667,1.0595184474753723,13344.217685896121,1.0099627873327774
267,1,36,11,13431.770708323511,1.0539546059655496,16007.967943122821,1.0598310089322895,13316.334167753314,1.0078524114106342
268,1,36,13,13433.337459347022,1.054077544667638,16043.416734298884,1.0621779481722382,13328.913178831908,1.0088044592106529
269,1,36,15,13432.305888467037,1.0539966000994236,16046.548490098005,1.0623852906606854,13350.052739877938,1.0104044158735006
270,1,36,17,13435.319892462556,1.054233100815707,16066.802106317553,1.0637262110441321,13364.298023502874,1.0114825762194153
271,1,36,19,13437.102064671604,1.054372943033769,16096.507239633414,1.0656928829867844,13397.766194702197,1.0140156289818207
272,1,36,21,13435.206305982028,1.0542241879927499,16101.89175877108,1.066049372977929,13390.147742338848,1.0134390231765824
273,1,36,23,13426.80664070085,1.0535650890471298,16112.527531218837,1.0667535299005397,13456.240065224267,1.0184412487257959
274,1,36,25,13434.720177216526,1.0541860427874288,16094.663772392796,1.065570833532881,13348.57278355007,1.0102924047497908
275,1,36,27,13433.960575314872,1.0541264388870695,16104.753895167218,1.0662388649181427,13381.048522274788,1.0127503448385362
276,1,36,29,13434.175857946811,1.054143331531118,16110.535576685366,1.066621649627512,13375.30468536709,1.0123156201008383
277,1,36,31,13433.161817555825,1.0540637625328135,16120.213562349203,1.0672623948705673,13386.932560668993,1.0131956807853308
278,1,36,33,13437.524312050426,1.0544060756399927,16120.274742444628,1.0672664453885652,13386.238089971612,1.0131431194754243
279,1,36,35,13435.435002018616,1.0542421331502694,16118.644964967387,1.0671585435790303,13407.606535482773,1.0147603993562997
280,1,36,36,13428.373678107522,1.0536880502209278,16135.55506064897,1.0682781012787352,13443.622097231913,1.0174862524552013
281,1,35,11,13434.587187716463,1.0541756074621704,16132.633270991553,1.068084659906819,13315.70363885619,1.007804689563058
282,1,35,13,13427.047616122549,1.053583997734684,16176.680329745674,1.0710008600694971,13395.589744262314,1.013850903405208
283,1,35,15,13430.459244219564,1.0538516989354245,16171.679281333692,1.0706697583204792,13381.312853141453,1.0127703508325299
284,1,35,17,13429.742646247616,1.053795469436756,16191.854550344326,1.072005491611987,13395.37593919723,1.0138347214779821
285,1,35,19,13427.262191117678,1.0536008348523918,16213.954226226113,1.0734686330844145,13554.138137983713,1.0258507059728206
286,1,35,21,13426.268796939461,1.0535228859063885,16219.351110696653,1.0738259417405678,13498.495355339317,1.021639358318182
287,1,35,23,13433.753006639592,1.0541101515362714,16231.307983462622,1.0746175640484246,13595.320234195831,1.028967590428517
288,1,35,25,13432.430445808142,1.0540063737760457,16222.087832230005,1.074007130405748,13431.972032201444,1.0166045123316707
289,1,35,27,13427.441725017565,1.0536149223904254,16230.471646830225,1.0745621931543754,13523.765886871302,1.0235519692380712
290,1,35,29,13426.509227445242,1.0535417518358692,16231.738148045868,1.0746460437259133,13489.4678320682,1.020956106382383
291,1,35,31,13427.113482264138,1.0535891660721142,16234.807875032771,1.074849279505822,13514.545073174419,1.022854088034243
292,1,35,33,13430.525907775324,1.0538569298437812,16235.8960758191,1.0749213254357861,13445.950287774818,1.0176624625460065
293,1,35,35,13425.89384290012,1.0534934642802032,16245.990705035232,1.075589655176634,13545.06286017154,1.0251638397142846
294,1,34,11,13428.506066187554,1.053698438354388,16252.574240583592,1.0760255278087727,13320.262978736318,1.00814976513977
295,1,34,13,13436.11292694236,1.0542953280797687,16286.36272697269,1.0782625441338483,13362.69738568779,1.0113614312660517
296,1,34,15,13434.738220978423,1.0541874586324707,16280.921648209769,1.077902309529714,13430.866180710693,1.0165208154915664
297,1,34,17,13425.02888083064,1.0534255930533254,16286.887142737365,1.0782972638491144,13471.986405615708,1.019633017191087
298,1,34,19,13429.668474840082,1.05378964940764,16320.847355626478,1.0805456495791275,13515.87439927602,1.0229546986452542
299,1,34,21,13424.049809903056,1.053348768013939,16323.909780551743,1.08074840191533,13512.637895448204,1.0227097424774148
300,1,34,23,13428.372406061022,1.0536879504068901,16324.354792876655,1.0807778646093442,13564.367096619866,1.0266248890548757
301,1,34,25,13435.292158588176,1.0542309246138288,16328.457604183448,1.0810494972526747,13485.243525238888,1.0206363879245233
302,1,34,27,13429.098050457598,1.0537448897539556,16333.686763455624,1.081395701415938,13570.325201366068,1.027075830745002
303,1,34,29,13430.607403508437,1.053863324592854,16335.057455980877,1.0814864501260266,13524.272448014448,1.023590308533497
304,1,34,31,13431.100776768006,1.0539020382539694,16328.3231604036,1.0810405962049372,13561.33431922639,1.02639535200881
305,1,34,33,13425.086397474855,1.0534301062283495,16326.902779013617,1.0809465577706423,13537.897626783173,1.0246215359798023
306,1,34,34,13430.415398596777,1.0538482584883613,16342.401798795312,1.0819726931196796,13523.987267602794,1.0235687245328289
307,1,33,11,13428.254803848828,1.0536787224803639,16334.535528364366,1.081451895142261,13314.884414393136,1.0077426862113716
308,1,33,13,13428.189306993587,1.0536735831198316,16369.862642332388,1.0837907785640932,13355.854943468965,1.010843558118434
309,1,33,15,13428.972869493142,1.053735067143301,16380.774688701937,1.0845132266071207,13435.08677730773,1.0168402531389196
310,1,33,17,13430.497707764407,1.0538547170654335,16391.737076127753,1.0852390075536524,13411.335109371006,1.0150425980558095
311,1,33,19,13427.667077431455,1.0536326051829434,16409.088993753267,1.086387816723517,13502.503774227784,1.0219427372054788
312,1,33,21,13427.912819466166,1.0536518878936887,16412.016765737593,1.086581654164165,13480.036486956327,1.020242291018928
313,1,33,23,13429.432110316615,1.0537711025247603,16401.24393018585,1.0858684227776187,13442.44206637579,1.0173969413183
314,1,33,25,13431.771310737662,1.0539546532353536,16415.547504842332,1.0868154119278581,13453.610549022007,1.0182422326743883
315,1,33,27,13434.509228083258,1.054169490181264,16413.76526229734,1.0866974159447744,13490.342911738695,1.0210223371591851
316,1,33,29,13435.304796267337,1.0542319162582257,16420.02057217857,1.0871115579149586,13457.91989037294,1.0185683870061597
317,1,33,31,13432.51089708069,1.0540126865691315,16415.355975688475,1.086802731459163,13441.615642164154,1.0173343930505818
318,1,33,33,13428.130434458984,1.0536689635517673,16432.370937556014,1.0879292319785976,13480.138534156318,1.020250014504633
319,1,32,11,13432.096701739823,1.0539801857844802,16422.03027464701,1.0872446132160654,13314.779083084264,1.0077347141664899
320,1,32,13,13436.435022787695,1.0543206020668792,16466.545988669284,1.0901918413885103,13332.185155229707,1.0090521001350288
321,1,32,15,13444.883918395713,1.0549835639826803,16460.189421170962,1.0897709955091939,13356.46654335359,1.010889847315654
322,1,32,17,13442.233475717661,1.0547755909366061,16496.671376422906,1.0921863368929265,13349.320872526487,1.010349024181936
323,1,32,19,13435.485472963126,1.0542460934683533,16489.55677333698,1.091715304155136,13391.73287453502,1.0135589945805885
324,1,32,21,13434.075302851496,1.054135441245603,16514.340794064414,1.0933561666172726,13405.372603199352,1.014591323241927
325,1,32,23,13439.04821979606,1.0545256525463036,16497.856600573545,1.0922648063971037,13398.498906183702,1.0140710845617273
326,1,32,25,13441.30870750869,1.0547030268842215,16509.44678458001,1.0930321515375319,13380.720616306793,1.0127255271359765
327,1,32,27,13442.100351220155,1.0547651450184647,16515.305315095913,1.0934200241475713,13413.98309080341,1.015243011656009
328,1,32,29,13443.781180003176,1.0548970350928393,16516.026996579738,1.093467804129256,13401.414214746323,1.014291730929401
329,1,32,31,13434.441739136395,1.0541641945067066,16509.569469397255,1.093040274065894,13444.48926968339,1.0175518847707712
330,1,32,32,13444.386845157444,1.0549445599942746,16528.002378481742,1.0942606518616256,13404.332317244303,1.01451258875726
331,2,51,11,12775.426341371533,1.0024530442079544,15660.458450526514,1.0368236330142162,13312.909727610471,1.007593231202912
332,2,51,13,12809.997568609262,1.00516575461467,15606.878525720178,1.0332762954653294,13312.705344526486,1.0075777623823305
333,2,51,15,12830.789912142756,1.0067972734003774,15640.211426356678,1.0354831490670946,13312.65076465969,1.0075736314819135
334,2,51,17,12834.926285985508,1.00712184343349,15589.89812570325,1.0321520831639333,13312.710585058938,1.0075781590142565
335,2,51,19,12822.211734285938,1.0061241670572665,15604.962776814149,1.0331494604976963,13312.812020917003,1.007585836230288
336,2,51,21,12846.914357775724,1.0080625149022278,15620.655211826737,1.0341884011859266,13312.611042252744,1.0075706250746603
337,2,51,23,12848.904025724998,1.0082186387480718,15609.244054593868,1.0334329087757614,13312.702070765285,1.0075775146063226
338,2,51,25,12836.972622647047,1.0072824139194387,15571.969330677348,1.0309650809792241,13312.693664563667,1.0075768783793801
339,2,51,27,12820.917685933147,1.0060226265938843,15596.683466035478,1.0326013165779309,13312.794754010363,1.00758452937712
340,2,51,29,12839.356798881088,1.0074694937600546,15598.704945688005,1.032735151604793,13312.751524425435,1.0075812575276106
341,2,51,31,12833.77247502639,1.0070313070179138,15587.05091212109,1.031963579210518,13312.808108712186,1.0075855401334037
342,2,51,33,12819.929784481816,1.0059451086472575,15567.636908551236,1.0306782466146531,13312.926191585846,1.0075944772858862
343,2,51,35,12837.05070990052,1.0072885412143615,15596.80112872216,1.0326091066087695,13312.672972282402,1.0075753122752777
344,2,51,37,12833.884846489702,1.0070401245017666,15584.908672361984,1.0318217490835877,13312.745743294245,1.0075808199802392
345,2,51,39,12827.948972163333,1.0065743525478996,15581.98937613864,1.0316284727931333,13312.734718481252,1.007579985562582
346,2,51,41,12831.299916746875,1.0068372920779776,15588.695461115502,1.0320724589900239,13312.735505246568,1.0075800451092494
347,2,51,43,12839.103122030721,1.0074495884258527,15590.56881991202,1.0321964874582503,13312.702245700742,1.007577527846387
348,2,51,45,12845.097486917723,1.0079199499753229,15586.91103581215,1.03195431849422,13312.709556111447,1.0075780811379285
349,2,51,47,12833.32140942214,1.006995913123727,15574.735155151468,1.0311481964473055,13312.729946550005,1.0075796243969373
350,2,51,49,12838.736931287163,1.0074208544317118,15554.081696073057,1.0297808038806293,13312.691424421651,1.0075767088332797
351,2,51,50,12818.00029620684,1.005793706937183,15577.419769982751,1.0313259353118098,13313.012467503604,1.007601007115392
352,2,50,11,12767.394572597868,1.001822813103145,15563.827808859996,1.0304260595798442,13313.876632154544,1.0076664117842997
353,2,50,13,12776.24858147717,1.0025175631582377,15563.214441578086,1.0303854506988457,13313.682378799627,1.0076517096365682
354,2,50,15,12814.599639981812,1.0055268666694697,15575.622676318133,1.0312069560885577,13313.432881047738,1.0076328262931709
355,2,50,17,12797.080689597544,1.0041522021631928,15546.930645863114,1.0293073581075083,13313.671616719466,1.007650895103957
356,2,50,19,12785.777370503269,1.0032652613807145,15537.570577909604,1.028687661073001,13313.730502744693,1.0076553519178049
357,2,50,21,12824.87383549372,1.006333054916538,15551.396253317285,1.0296030102021694,13313.512238099336,1.0076388324653507
358,2,50,23,12820.885161856788,1.006020074517853,15546.009111584124,1.0292463465782413,13313.65239692204,1.0076494404454195
359,2,50,25,12808.544734051406,1.0050517546285767,15530.494849461431,1.0282192020876504,13313.659184513488,1.0076499541671633
360,2,50,27,12796.368335463696,1.004096305666986,15507.458724762693,1.0266940616470837,13313.78985015394,1.0076598436516986
361,2,50,29,12803.948312623863,1.0046910859096327,15530.838160767062,1.0282419315164397,13313.707363190848,1.007653600590837
362,2,50,31,12795.059471499128,1.0039936026627438,15519.712738016771,1.0275053565770011,13313.731303805404,1.0076554125464252
